02-01 16:53:50.688 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=71 lmb=.11E0 alpha=.1E1 obj=0.3009 imp=.14E-6 bdf=.51E-3] train deviance = 0.6122447792030633, valid deviance = 0.6052856794001413
02-01 16:53:51.618 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=106 lmb=.14E-1 alpha=.5E0 obj=0.2869 imp=.72E-5 bdf=.51E-2] Got 20 active columns out of 20 total
02-01 16:53:51.618 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=106 lmb=.14E-1 alpha=.5E0 obj=0.2869 imp=.72E-5 bdf=.51E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.619 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=107 lmb=.14E-1 alpha=.5E0 obj=0.2869 imp=.64E-5 bdf=.48E-2] relImprovement < eps; relImprovement = 6.378422658589706E-6, eps = 1.0E-4
02-01 16:53:51.619 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.620 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=107 lmb=.14E-1 alpha=.5E0 obj=0.2869 imp=.64E-5 bdf=.48E-2] solution has 15 nonzeros
02-01 16:53:51.620 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=107 lmb=.14E-1 alpha=.5E0 obj=0.2869 imp=.64E-5 bdf=.48E-2] train deviance = 0.5598742168666555, valid deviance = 0.5608029540256476
02-01 16:53:51.620 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=107 lmb=.13E-1 alpha=.5E0 obj=0.2862 imp=.64E-5 bdf=.48E-2] Got 20 active columns out of 20 total
02-01 16:53:51.620 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=107 lmb=.13E-1 alpha=.5E0 obj=0.2862 imp=.64E-5 bdf=.48E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.621 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=108 lmb=.13E-1 alpha=.5E0 obj=0.2862 imp=.53E-5 bdf=.43E-2] relImprovement < eps; relImprovement = 5.341091237358233E-6, eps = 1.0E-4
02-01 16:53:51.622 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.622 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=108 lmb=.13E-1 alpha=.5E0 obj=0.2862 imp=.53E-5 bdf=.43E-2] solution has 15 nonzeros
02-01 16:53:51.623 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=108 lmb=.13E-1 alpha=.5E0 obj=0.2862 imp=.53E-5 bdf=.43E-2] train deviance = 0.5598043682706763, valid deviance = 0.5608350814139732
02-01 16:53:51.623 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=108 lmb=.12E-1 alpha=.5E0 obj=0.2857 imp=.53E-5 bdf=.43E-2] Got 20 active columns out of 20 total
02-01 16:53:51.623 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=108 lmb=.12E-1 alpha=.5E0 obj=0.2857 imp=.53E-5 bdf=.43E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.623 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=109 lmb=.12E-1 alpha=.5E0 obj=0.2857 imp=.48E-5 bdf=.4E-2] relImprovement < eps; relImprovement = 4.774150402855036E-6, eps = 1.0E-4
02-01 16:53:51.623 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.624 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=109 lmb=.12E-1 alpha=.5E0 obj=0.2857 imp=.48E-5 bdf=.4E-2] solution has 15 nonzeros
02-01 16:53:51.625 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=109 lmb=.12E-1 alpha=.5E0 obj=0.2857 imp=.48E-5 bdf=.4E-2] train deviance = 0.5597431995847207, valid deviance = 0.5608694402960218
02-01 16:53:51.625 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=109 lmb=.11E-1 alpha=.5E0 obj=0.2852 imp=.48E-5 bdf=.4E-2] Got 20 active columns out of 20 total
02-01 16:53:51.625 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=109 lmb=.11E-1 alpha=.5E0 obj=0.2852 imp=.48E-5 bdf=.4E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.626 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=110 lmb=.11E-1 alpha=.5E0 obj=0.2852 imp=.39E-5 bdf=.4E-2] relImprovement < eps; relImprovement = 3.922358370378775E-6, eps = 1.0E-4
02-01 16:53:51.626 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.626 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=110 lmb=.11E-1 alpha=.5E0 obj=0.2852 imp=.39E-5 bdf=.4E-2] solution has 14 nonzeros
02-01 16:53:51.627 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=110 lmb=.11E-1 alpha=.5E0 obj=0.2852 imp=.39E-5 bdf=.4E-2] train deviance = 0.5596922823246887, valid deviance = 0.5609118441222956
02-01 16:53:51.627 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=110 lmb=.98E-2 alpha=.5E0 obj=0.2847 imp=.39E-5 bdf=.4E-2] Got 20 active columns out of 20 total
02-01 16:53:51.627 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=110 lmb=.98E-2 alpha=.5E0 obj=0.2847 imp=.39E-5 bdf=.4E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.628 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=111 lmb=.98E-2 alpha=.5E0 obj=0.2847 imp=.3E-5 bdf=.34E-2] relImprovement < eps; relImprovement = 3.0018552664685775E-6, eps = 1.0E-4
02-01 16:53:51.628 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.628 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=111 lmb=.98E-2 alpha=.5E0 obj=0.2847 imp=.3E-5 bdf=.34E-2] solution has 14 nonzeros
02-01 16:53:51.629 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=111 lmb=.98E-2 alpha=.5E0 obj=0.2847 imp=.3E-5 bdf=.34E-2] train deviance = 0.5596537266754446, valid deviance = 0.5609604928375695
02-01 16:53:51.629 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=111 lmb=.89E-2 alpha=.5E0 obj=0.2843 imp=.3E-5 bdf=.34E-2] Got 20 active columns out of 20 total
02-01 16:53:51.629 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=111 lmb=.89E-2 alpha=.5E0 obj=0.2843 imp=.3E-5 bdf=.34E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.631 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=112 lmb=.89E-2 alpha=.5E0 obj=0.2843 imp=.29E-5 bdf=.33E-2] relImprovement < eps; relImprovement = 2.882965456043557E-6, eps = 1.0E-4
02-01 16:53:51.631 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.631 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=112 lmb=.89E-2 alpha=.5E0 obj=0.2843 imp=.29E-5 bdf=.33E-2] solution has 14 nonzeros
02-01 16:53:51.631 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=112 lmb=.89E-2 alpha=.5E0 obj=0.2843 imp=.29E-5 bdf=.33E-2] train deviance = 0.5596191460370175, valid deviance = 0.5610126038315538
02-01 16:53:51.631 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=112 lmb=.81E-2 alpha=.5E0 obj=0.2839 imp=.29E-5 bdf=.33E-2] Got 20 active columns out of 20 total
02-01 16:53:51.631 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=112 lmb=.81E-2 alpha=.5E0 obj=0.2839 imp=.29E-5 bdf=.33E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.632 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=113 lmb=.81E-2 alpha=.5E0 obj=0.2839 imp=.25E-5 bdf=.3E-2] relImprovement < eps; relImprovement = 2.501579006669657E-6, eps = 1.0E-4
02-01 16:53:51.632 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.633 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=113 lmb=.81E-2 alpha=.5E0 obj=0.2839 imp=.25E-5 bdf=.3E-2] solution has 14 nonzeros
02-01 16:53:51.634 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=113 lmb=.81E-2 alpha=.5E0 obj=0.2839 imp=.25E-5 bdf=.3E-2] train deviance = 0.5595900428560354, valid deviance = 0.5610647165956241
02-01 16:53:51.634 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=113 lmb=.74E-2 alpha=.5E0 obj=0.2835 imp=.25E-5 bdf=.3E-2] Got 20 active columns out of 20 total
02-01 16:53:51.634 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=113 lmb=.74E-2 alpha=.5E0 obj=0.2835 imp=.25E-5 bdf=.3E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.635 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=114 lmb=.74E-2 alpha=.5E0 obj=0.2835 imp=.22E-5 bdf=.28E-2] relImprovement < eps; relImprovement = 2.2239099007022847E-6, eps = 1.0E-4
02-01 16:53:51.635 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.635 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=114 lmb=.74E-2 alpha=.5E0 obj=0.2835 imp=.22E-5 bdf=.28E-2] solution has 14 nonzeros
02-01 16:53:51.635 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=114 lmb=.74E-2 alpha=.5E0 obj=0.2835 imp=.22E-5 bdf=.28E-2] train deviance = 0.5595651351108635, valid deviance = 0.561115970155497
02-01 16:53:51.635 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=114 lmb=.67E-2 alpha=.5E0 obj=0.2832 imp=.22E-5 bdf=.28E-2] Got 20 active columns out of 20 total
02-01 16:53:51.635 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=114 lmb=.67E-2 alpha=.5E0 obj=0.2832 imp=.22E-5 bdf=.28E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.637 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=115 lmb=.67E-2 alpha=.5E0 obj=0.2832 imp=.2E-5 bdf=.27E-2] relImprovement < eps; relImprovement = 1.9522437721519227E-6, eps = 1.0E-4
02-01 16:53:51.637 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.637 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=115 lmb=.67E-2 alpha=.5E0 obj=0.2832 imp=.2E-5 bdf=.27E-2] solution has 14 nonzeros
02-01 16:53:51.638 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=115 lmb=.67E-2 alpha=.5E0 obj=0.2832 imp=.2E-5 bdf=.27E-2] train deviance = 0.5595438637326372, valid deviance = 0.5611654368150323
02-01 16:53:51.638 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=115 lmb=.61E-2 alpha=.5E0 obj=0.2829 imp=.2E-5 bdf=.27E-2] Got 20 active columns out of 20 total
02-01 16:53:51.638 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=115 lmb=.61E-2 alpha=.5E0 obj=0.2829 imp=.2E-5 bdf=.27E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.639 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=116 lmb=.61E-2 alpha=.5E0 obj=0.2829 imp=.17E-5 bdf=.25E-2] relImprovement < eps; relImprovement = 1.6568630140376767E-6, eps = 1.0E-4
02-01 16:53:51.639 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.639 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=116 lmb=.61E-2 alpha=.5E0 obj=0.2829 imp=.17E-5 bdf=.25E-2] solution has 14 nonzeros
02-01 16:53:51.640 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=116 lmb=.61E-2 alpha=.5E0 obj=0.2829 imp=.17E-5 bdf=.25E-2] train deviance = 0.559526337808811, valid deviance = 0.5612114455636088
02-01 16:53:51.640 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=116 lmb=.56E-2 alpha=.5E0 obj=0.2826 imp=.17E-5 bdf=.25E-2] Got 20 active columns out of 20 total
02-01 16:53:51.640 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=116 lmb=.56E-2 alpha=.5E0 obj=0.2826 imp=.17E-5 bdf=.25E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.641 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=117 lmb=.56E-2 alpha=.5E0 obj=0.2826 imp=.15E-5 bdf=.24E-2] relImprovement < eps; relImprovement = 1.500355213057257E-6, eps = 1.0E-4
02-01 16:53:51.641 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.641 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=117 lmb=.56E-2 alpha=.5E0 obj=0.2826 imp=.15E-5 bdf=.24E-2] solution has 14 nonzeros
02-01 16:53:51.642 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=117 lmb=.56E-2 alpha=.5E0 obj=0.2826 imp=.15E-5 bdf=.24E-2] train deviance = 0.5595111489387083, valid deviance = 0.5612564177256258
02-01 16:53:51.642 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=117 lmb=.51E-2 alpha=.5E0 obj=0.2823 imp=.15E-5 bdf=.24E-2] Got 20 active columns out of 20 total
02-01 16:53:51.642 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=117 lmb=.51E-2 alpha=.5E0 obj=0.2823 imp=.15E-5 bdf=.24E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.643 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=118 lmb=.51E-2 alpha=.5E0 obj=0.2823 imp=.13E-5 bdf=.22E-2] relImprovement < eps; relImprovement = 1.2689606349045342E-6, eps = 1.0E-4
02-01 16:53:51.643 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.644 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=118 lmb=.51E-2 alpha=.5E0 obj=0.2823 imp=.13E-5 bdf=.22E-2] solution has 14 nonzeros
02-01 16:53:51.644 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=118 lmb=.51E-2 alpha=.5E0 obj=0.2823 imp=.13E-5 bdf=.22E-2] train deviance = 0.5594987420180488, valid deviance = 0.5612980861381686
02-01 16:53:51.644 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=118 lmb=.46E-2 alpha=.5E0 obj=0.2821 imp=.13E-5 bdf=.22E-2] Got 20 active columns out of 20 total
02-01 16:53:51.644 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=118 lmb=.46E-2 alpha=.5E0 obj=0.2821 imp=.13E-5 bdf=.22E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.645 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=119 lmb=.46E-2 alpha=.5E0 obj=0.2821 imp=.12E-5 bdf=.21E-2] relImprovement < eps; relImprovement = 1.1639847443452419E-6, eps = 1.0E-4
02-01 16:53:51.645 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.645 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=119 lmb=.46E-2 alpha=.5E0 obj=0.2821 imp=.12E-5 bdf=.21E-2] solution has 14 nonzeros
02-01 16:53:51.645 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=119 lmb=.46E-2 alpha=.5E0 obj=0.2821 imp=.12E-5 bdf=.21E-2] train deviance = 0.5594879600734367, valid deviance = 0.5613388165773269
02-01 16:53:51.646 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=119 lmb=.42E-2 alpha=.5E0 obj=0.2819 imp=.12E-5 bdf=.21E-2] Got 20 active columns out of 20 total
02-01 16:53:51.646 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=119 lmb=.42E-2 alpha=.5E0 obj=0.2819 imp=.12E-5 bdf=.21E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.647 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=120 lmb=.42E-2 alpha=.5E0 obj=0.2819 imp=.1E-5 bdf=.2E-2] relImprovement < eps; relImprovement = 1.0294488191687726E-6, eps = 1.0E-4
02-01 16:53:51.647 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:51.647 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=120 lmb=.42E-2 alpha=.5E0 obj=0.2819 imp=.1E-5 bdf=.2E-2] solution has 14 nonzeros
02-01 16:53:51.648 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=120 lmb=.42E-2 alpha=.5E0 obj=0.2819 imp=.1E-5 bdf=.2E-2] train deviance = 0.55947875430782, valid deviance = 0.5613773640919605
02-01 16:53:51.648 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=120 lmb=.39E-2 alpha=.5E0 obj=0.2817 imp=.1E-5 bdf=.2E-2] Got 20 active columns out of 20 total
02-01 16:53:51.648 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=120 lmb=.39E-2 alpha=.5E0 obj=0.2817 imp=.1E-5 bdf=.2E-2] computed in 0+0=0ms, step = 1
02-01 16:53:51.649 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031, iter=121 lmb=.39E-2 alpha=.5E0 obj=0.2817 imp=.8E-6 bdf=.16E-2] relImprovement < eps; relImprovement = 7.989661531730356E-7, eps = 1.0E-4
02-01 16:53:51.649 127.0.0.1:54321       2040      FJ-4-61  INFO water.default: DONE after 1 iterations (1)
